module_index,module,kind,segment,linker_offset,size,name,local_count,locals
141,E:\WLIBS\fonts\fonts.c,0x24,1,1120276,772,Print_String,15,x;y;!string;change_color_ok_flag;full_flag;ptr;button_flag;tab;character;space_count;current_space;space_remainder;space_add;i;Itab_string
141,E:\WLIBS\fonts\fonts.c,0x24,1,1121048,40,No_Print_Alias,0,
141,E:\WLIBS\fonts\fonts.c,0x24,1,1121088,76,Set_Normal_Colors_On,1,i
141,E:\WLIBS\fonts\fonts.c,0x24,1,1121164,76,Set_Highlight_Colors_On,1,i
141,E:\WLIBS\fonts\fonts.c,0x24,1,1121240,76,Set_Special_Colors_On,1,i
141,E:\WLIBS\fonts\fonts.c,0x24,1,1121316,193,PSTRM,9,x;y;val;!string;Lbuffer;i;j;old_color;old_style
141,E:\WLIBS\fonts\fonts.c,0x24,1,1121509,52,PSTRS,3,x;y;!string
141,E:\WLIBS\fonts\fonts.c,0x24,1,1121561,68,PSTR,4,x;y;val;Obuffer
141,E:\WLIBS\fonts\fonts.c,0x24,1,1121629,68,PSTRL,4,x;y;val;Qbuffer
141,E:\WLIBS\fonts\fonts.c,0x24,1,1121697,74,PSTRU,5,x;y;value;Sval;Tbuffer
141,E:\WLIBS\fonts\fonts.c,0x24,1,1121771,154,Print_Character,13,x;y;char_num;screen_pos;screen_start;line_num;i;height;pos;new_x;data;skip_count;data_offset
141,E:\WLIBS\fonts\fonts.c,0x24,1,1121925,154,Print_Character_No_Alias,13,x;y;char_num;screen_pos;screen_start;line_num;i;height;pos;new_x;data;skip_count;data_offset
141,E:\WLIBS\fonts\fonts.c,0x24,1,1122079,45,Set_Background_Color,1,color_num
141,E:\WLIBS\fonts\fonts.c,0x24,1,1122124,47,Set_Foreground_Color,1,color_num
141,E:\WLIBS\fonts\fonts.c,0x24,1,1122171,414,Disp_PSTR,12,x;y;!buffer;old_color;old_style;base_height;old_x1;old_y1;old_x2;old_y2;old_page;old_screen_refresh_flag
141,E:\WLIBS\fonts\fonts.c,0x24,1,1122585,187,Find_Closest_PSTR_Color,4,highest_value;value;i;pos
141,E:\WLIBS\fonts\fonts.c,0x24,1,1122772,45,Set_PSTR_Color,1,color_num
141,E:\WLIBS\fonts\fonts.c,0x24,1,1122817,45,Get_Current_Font_Style,0,
141,E:\WLIBS\fonts\fonts.c,0x24,1,1122862,43,Get_Current_Font_Color,0,
141,E:\WLIBS\fonts\fonts.c,0x24,1,1122905,45,Get_Font_Height,0,
141,E:\WLIBS\fonts\fonts.c,0x24,1,1122950,45,Get_Font_Vertical_Spacing,0,
141,E:\WLIBS\fonts\fonts.c,0x24,1,1122995,43,Get_Current_Highlight_Color,0,
141,E:\WLIBS\fonts\fonts.c,0x24,1,1123038,43,Get_Current_Special_Color,0,
141,E:\WLIBS\fonts\fonts.c,0x24,1,1123081,774,Clipped_Print_String,16,x;y;!string;change_color_ok_flag;full_flag;ptr;button_flag;tab;height;character;space_count;current_space;space_remainder;space_add;i;[tab_string
141,E:\WLIBS\fonts\fonts.c,0x24,1,1123855,477,Print_Clipped_Character,12,x;y;character;skip_x;height;width;spacing;cpos;skip_y;max_y;next_x;\stringer
141,E:\WLIBS\fonts\fonts.c,0x24,1,1124332,399,Print_Clipped_Letter,19,x;y;char_num;skip_x;width;skip_y;max_y;screen_pos;screen_start;line_num;i;screen_pos_start;screen_pos_end;data_offset;height;pos;new_x;data;skip_count
141,E:\WLIBS\fonts\fonts.c,0x24,1,1124731,74,Print_Right_To_Bitmap,6,x;y;!string;Xbitmap;string_len;next_x
141,E:\WLIBS\fonts\fonts.c,0x24,1,1124805,90,Print_Centered_To_Bitmap,6,x;y;!string;Xbitmap;string_len;next_x
141,E:\WLIBS\fonts\fonts.c,0x24,1,1124895,79,Print_Full_To_Bitmap,5,x;y;!string;right_side;Xbitmap
141,E:\WLIBS\fonts\fonts.c,0x24,1,1124974,61,Print_To_Bitmap,4,x;y;!string;Xbitmap
141,E:\WLIBS\fonts\fonts.c,0x24,1,1125035,735,Print_Display_To_Bitmap,13,x;y;!string;full_flag;Xbitmap;outline_style;current_color_set;i;ddx;x1;x2;y1;y2
141,E:\WLIBS\fonts\fonts.c,0x24,1,1125770,742,Print_String_To_Bitmap,18,x;y;!string;change_color_ok_flag;full_flag;Xbitmap;i;button_flag;tab;height;width;current_space;space_remainder;space_add;space_count;character;atab_string;ptr
141,E:\WLIBS\fonts\fonts.c,0x24,1,1126512,321,Print_Character_To_Bitmap,15,x;y;character;Xbitmap;next_x;skip_x;height;width;spacing;cpos;skip_y;max_y;bitmap_max_width;bitmap_max_height;new_x
141,E:\WLIBS\fonts\fonts.c,0x24,1,1126833,470,Print_Clipped_Letter_To_Bitmap,24,x;y;char_num;skip_x;width;skip_y;max_y;Xbitmap;screen_pos;screen_start;line_num;i;screen_pos_start;screen_pos_end;data_offset;height;pos;new_x;data;skip_count;bitmap_width;bitmap_height;!frame_offset;dframe_offset_table
141,E:\WLIBS\fonts\fonts.c,0x24,1,1127303,45,Set_PSTR_Style,1,style
142,F:\WLIBS\mouse\mouse.c,0x24,1,1127348,131,Get_Mouse_Sensitivity,0,
142,F:\WLIBS\mouse\mouse.c,0x24,1,1127479,90,Set_Old_Mouse_Sensitivity,0,
142,F:\WLIBS\mouse\mouse.c,0x24,1,1127569,576,Init_Mouse_Driver,0,
142,F:\WLIBS\mouse\mouse.c,0x25,1,1128145,290,User_Mouse_Handler,9,max;buttons;mcx;mdx;last_mouse_event;i;0new_stack;1old_stack;in_mouse_handeler
142,F:\WLIBS\mouse\mouse.c,0x24,1,1128435,121,Set_User_Mouse_Handler,1,3function_ptr
142,F:\WLIBS\mouse\mouse.c,0x24,1,1128556,186,Mouse_Button_Handler,1,5function_ptr
142,F:\WLIBS\mouse\mouse.c,0x24,1,1128742,186,Mouse_Movement_Handler,1,6function_ptr
142,F:\WLIBS\mouse\mouse.c,0x24,1,1128928,40,Enable_Mouse,0,
142,F:\WLIBS\mouse\mouse.c,0x24,1,1128968,40,Disable_Mouse,0,
142,F:\WLIBS\mouse\mouse.c,0x24,1,1129008,52,Save_Mouse_State,0,
142,F:\WLIBS\mouse\mouse.c,0x24,1,1129060,43,Restore_Mouse_State,0,
142,F:\WLIBS\mouse\mouse.c,0x24,1,1129103,43,Mouse_Active,0,
142,F:\WLIBS\mouse\mouse.c,0x24,1,1129146,45,Pointer_X,0,
142,F:\WLIBS\mouse\mouse.c,0x24,1,1129191,45,Pointer_Y,0,
142,F:\WLIBS\mouse\mouse.c,0x24,1,1129236,68,Set_Pointer_Position,2,x;y
142,F:\WLIBS\mouse\mouse.c,0x24,1,1129304,105,Set_Mouse_Position,2,x;y
142,F:\WLIBS\mouse\mouse.c,0x24,1,1129409,45,Mouse_Buffer_X,0,
142,F:\WLIBS\mouse\mouse.c,0x24,1,1129454,45,Mouse_Buffer_Y,0,
142,F:\WLIBS\mouse\mouse.c,0x24,1,1129499,45,Mouse_Buffer_Button,0,
142,F:\WLIBS\mouse\mouse.c,0x24,1,1129544,60,Mouse_Buffer,1,value
142,F:\WLIBS\mouse\mouse.c,0x24,1,1129604,60,Mouse_Buffer2,1,value
142,F:\WLIBS\mouse\mouse.c,0x24,1,1129664,64,Set_Buffer_2,2,x;y
142,F:\WLIBS\mouse\mouse.c,0x24,1,1129728,83,Set_Mouse_Buffer,3,x;y;buttons
142,F:\WLIBS\mouse\mouse.c,0x24,1,1129811,134,Check_Mouse_Buffer,0,
142,F:\WLIBS\mouse\mouse.c,0x24,1,1129945,147,Reset_System_Mouse,0,
142,F:\WLIBS\mouse\mouse.c,0x24,1,1130092,59,Set_Mouse_List,2,(list;count
142,F:\WLIBS\mouse\mouse.c,0x24,1,1130151,340,Check_Mouse_Shape,1,i
142,F:\WLIBS\mouse\mouse.c,0x24,1,1130491,62,Get_Pointer_Offset,0,
142,F:\WLIBS\mouse\mouse.c,0x24,1,1130553,60,Get_Pointer_Image_Number,0,
142,F:\WLIBS\mouse\mouse.c,0x24,1,1130613,144,Mouse_Button,0,
142,F:\WLIBS\mouse\mouse.c,0x24,1,1130757,152,Mouse_Wait,0,
142,F:\WLIBS\mouse\mouse.c,0x24,1,1130909,154,Save_Mouse_From_Off_Page,7,y;vpos;line_add;current_bank;x;pos;<long_off_page_buffer
142,F:\WLIBS\mouse\mouse.c,0x24,1,1131063,31,Save_Correct_Mouse_Hi_Res,0,
142,F:\WLIBS\mouse\mouse.c,0x24,1,1131094,262,Restore_Mouse_From_Off_Page,10,y;vpos;line_add;current_bank;x;pos;max_horizontal;horizontal_add;max_vertical;<long_off_page_buffer
142,F:\WLIBS\mouse\mouse.c,0x24,1,1131356,65,Draw_Mouse_Off_Page,0,
142,F:\WLIBS\mouse\mouse.c,0x24,1,1131421,65,Draw_Mouse_Hi_Res,0,
142,F:\WLIBS\mouse\mouse.c,0x24,1,1131486,332,Draw_Mouse_To_Off_Page,11,y;vpos;line_add;current_bank;x;pos;max_horizontal;horizontal_add;max_vertical;=mouse_image;pixel
142,F:\WLIBS\mouse\mouse.c,0x24,1,1131818,54,Say_Hello,3,x;y;x_num
142,F:\WLIBS\mouse\mouse.c,0x24,1,1131872,211,S_Mouse,7,offset;start_bank;even;switch_bank;<long_video_memory;switch_bank_y;i
142,F:\WLIBS\mouse\mouse.c,0x24,1,1132083,40,Set_Mouse_Overide_Input,0,
142,F:\WLIBS\mouse\mouse.c,0x24,1,1132123,40,Clear_Mouse_Overide_Input,0,
142,F:\WLIBS\mouse\mouse.c,0x24,1,1132163,63,Set_Mouse_X,1,x
142,F:\WLIBS\mouse\mouse.c,0x24,1,1132226,62,Set_Mouse_Y,1,y
142,F:\WLIBS\mouse\mouse.c,0x24,1,1132288,40,Set_Mouse_Right_Down,0,
142,F:\WLIBS\mouse\mouse.c,0x24,1,1132328,40,Set_Mouse_Left_Down,0,
142,F:\WLIBS\mouse\mouse.c,0x24,1,1132368,40,Set_Mouse_Right_Up,0,
142,F:\WLIBS\mouse\mouse.c,0x24,1,1132408,40,Set_Mouse_Left_Up,0,
143,F:\WLIBS\special\random.c,0x24,1,1132448,128,Random,4,n;result;quotient;limit
143,F:\WLIBS\special\random.c,0x24,1,1132576,44,Set_Random_Seed,1,n
143,F:\WLIBS\special\random.c,0x24,1,1132620,44,Get_Random_Seed,0,
143,F:\WLIBS\special\random.c,0x24,1,1132664,51,Randomize,1,timer_value
144,F:\WLIBS\video\video.c,0x24,1,1132715,503,Init_Video_Drivers,1,mode_num
144,F:\WLIBS\video\video.c,0x24,1,1133218,44,Get_Current_Video_Page_Flag,0,
144,F:\WLIBS\video\video.c,0x24,1,1133262,56,Reset_Video,2,Cinregs;Coutregs
144,F:\WLIBS\video\video.c,0x24,1,1133318,49,Cls,0,
144,F:\WLIBS\video\video.c,0x24,1,1133367,46,New_Screen,0,
144,F:\WLIBS\video\video.c,0x24,1,1133413,51,Set_Refresh_Full,0,
144,F:\WLIBS\video\video.c,0x24,1,1133464,55,Save_Refresh,0,
144,F:\WLIBS\video\video.c,0x24,1,1133519,57,Restore_Refresh,0,
144,F:\WLIBS\video\video.c,0x24,1,1133576,51,Set_Refresh_Stencil,0,
144,F:\WLIBS\video\video.c,0x24,1,1133627,45,Get_Refresh_Mode,0,
144,F:\WLIBS\video\video.c,0x24,1,1133672,51,Set_Refresh_Stencil_No_Full,0,
144,F:\WLIBS\video\video.c,0x24,1,1133723,51,Set_Refresh_Differential,0,
144,F:\WLIBS\video\video.c,0x24,1,1133774,51,Set_Refresh_Differential_No_Full,0,
144,F:\WLIBS\video\video.c,0x24,1,1133825,64,Set_Refresh_Masked,1,mask
144,F:\WLIBS\video\video.c,0x24,1,1133889,57,Set_Page_Off,0,
144,F:\WLIBS\video\video.c,0x24,1,1133946,57,Set_Page_Back,0,
144,F:\WLIBS\video\video.c,0x24,1,1134003,57,Set_Page_On,0,
144,F:\WLIBS\video\video.c,0x24,1,1134060,74,Copy_Off_To_Back,0,
144,F:\WLIBS\video\video.c,0x24,1,1134134,74,Copy_Back_To_Off,0,
144,F:\WLIBS\video\video.c,0x24,1,1134208,75,Copy_Off_To_On,4,x1;y1;x2;y2
144,F:\WLIBS\video\video.c,0x24,1,1134283,409,Toggle_Pages,1,i
144,F:\WLIBS\video\video.c,0x24,1,1134692,606,Assign_Video_Function_Pointers,0,
144,F:\WLIBS\video\video.c,0x24,1,1135298,62,Get_Video_Card,0,
144,F:\WLIBS\video\video.c,0x24,1,1135360,125,Set_Video_Mode,0,
144,F:\WLIBS\video\video.c,0x24,1,1135485,173,Create_Screen_Buffers,2,size;height
144,F:\WLIBS\video\video.c,0x24,1,1135658,150,Get_Video_Total_Memory,0,
144,F:\WLIBS\video\video.c,0x24,1,1135808,148,Get_Video_Granularity,0,
144,F:\WLIBS\video\video.c,0x24,1,1135956,139,Cls_On,2,i;pos
144,F:\WLIBS\video\video.c,0x24,1,1136095,160,Full_Screen_Dump_Hi_Res,2,i;pos
144,F:\WLIBS\video\video.c,0x24,1,1136255,405,Masked_Screen_Dump_Hi_Res,16,i;pos;vpos;draw_pos;y;mask_pos;current_bank;off_pos;copy_count;old_bank;new_bank;skip_count;copy_count1;copy_count2;Qlong_video_memory;Qlong_off_page_buffer
144,F:\WLIBS\video\video.c,0x24,1,1136660,1229,Partial_Screen_Dump_Hi_Res,8,i;pos;vpos;draw_pos;y;x_start;Qlong_video_memory;Qlong_off_page_buffer
144,F:\WLIBS\video\video.c,0x24,1,1137889,55,Clear_Scan_List,0,
144,F:\WLIBS\video\video.c,0x24,1,1137944,55,Clear_Stencil_List,0,
144,F:\WLIBS\video\video.c,0x24,1,1137999,196,Stencil_Out_Background,9,i;pos;vpos;draw_pos;y;line_add;x_start;Qlong_back_page_buffer;Qlong_off_page_buffer
144,F:\WLIBS\video\video.c,0x24,1,1138195,488,Add_Dot_To_Scan_List,6,x1;y1;x;y;x_start;x_end
144,F:\WLIBS\video\video.c,0x24,1,1138683,553,Add_Line_To_Scan_List,6,x1;y;x2;x;x_start;x_end
144,F:\WLIBS\video\video.c,0x24,1,1139236,475,Copy_Off_To_On_Hi_Res,17,x1;y1;x2;y2;Sstart;Trange;i;screen_pos;line_add;bank_pos;cur_bank;x;y;video_pos;draw_pos;Qlong_video_buffer;Qlong_off_page_buffer
144,F:\WLIBS\video\video.c,0x24,1,1139711,27,Save_Video_State_Hi_Res,0,
144,F:\WLIBS\video\video.c,0x24,1,1139738,35,Restore_Video_State_Hi_Res,0,
145,F:\WLIBS\dos\exit.c,0x24,1,1139773,74,Exit_With_Size,2,i;hello
145,F:\WLIBS\dos\exit.c,0x24,1,1139847,69,Exit_With_Message,1,string
145,F:\WLIBS\dos\exit.c,0x24,1,1139916,85,Exit_With_Value,2,value;string
152,F:\WLIBS\lbx\farload.c,0x24,1,1141437,64,Farload,3,file_name;entry_num;pointer
152,F:\WLIBS\lbx\farload.c,0x24,1,1141501,69,Far_Reload,4,file_name;entry_num;base_seg;pointer
152,F:\WLIBS\lbx\farload.c,0x24,1,1141570,69,Far_Reload_Next,4,file_name;entry_num;base_seg;pointer
152,F:\WLIBS\lbx\farload.c,0x24,1,1141639,86,Farload_Data,6,file_name;entry_num;start_rec;num_recs;record_size;pointer
152,F:\WLIBS\lbx\farload.c,0x24,1,1141725,90,Far_Reload_Data,7,file_name;entry_num;base_seg;start_rec;num_recs;record_size;pointer
152,F:\WLIBS\lbx\farload.c,0x24,1,1141815,90,Far_Reload_Next_Data,7,file_name;entry_num;base_seg;start_rec;num_recs;record_size;pointer
152,F:\WLIBS\lbx\farload.c,0x24,1,1141905,90,Farload_Data_Static,7,file_name;entry_num;base_seg;start_rec;num_recs;record_size;pointer
152,F:\WLIBS\lbx\farload.c,0x24,1,1141995,592,Farload_Library,17,file_name;entry_num;base_seg;allocation_type;file_index;space_remaining;current_extended_flag;alternate_set;num_blocks;current_seg;read_size;foffset;entry_start;entry_end;entry_length;-full_file_path;pointer
152,F:\WLIBS\lbx\farload.c,0x24,1,1142587,760,Farload_Library_Data,22,file_name;entry_num;base_seg;allocation_type;start_rec;num_recs;record_size;allocation_seg;file_index;space_remaining;current_extended_flag;max_records;rec_size;num_blocks;current_seg;read_size;foffset;entry_start;entry_end;entry_length;/full_file_path;pointer
152,F:\WLIBS\lbx\farload.c,0x24,1,1143347,425,Get_Farload_Data_Record_Count,17,file_name;entry_num;allocation_seg;file_index;space_remaining;current_extended_flag;max_records;rec_size;num_blocks;current_seg;read_size;foffset;entry_start;entry_end;entry_length;1full_file_path;pointer
152,F:\WLIBS\lbx\farload.c,0x24,1,1143772,439,Error_Handler,5,file_name;error_num;entry_num;4buffer;5buffer2
152,F:\WLIBS\lbx\farload.c,0x24,1,1144211,120,Set_Alternate_Path,3,alternate;i;last_char
156,F:\WLIBS\cache\buffer.c,0x24,1,1144995,136,Flush_Buffer_Space,3,base_seg;i;j
156,F:\WLIBS\cache\buffer.c,0x24,1,1145131,62,Get_Remaining_Buffer_Space,3,base_seg;2header;2block_header
156,F:\WLIBS\cache\buffer.c,0x24,1,1145193,70,Free_Buffer_Space,0,
156,F:\WLIBS\cache\buffer.c,0x24,1,1145263,404,Allocate_Buffer_Space,6,size;name;2header;lsize;i;j
156,F:\WLIBS\cache\buffer.c,0x24,1,1145667,228,Clear_Buffer_Reload,2,i;j
156,F:\WLIBS\cache\buffer.c,0x24,1,1145895,1349,Buffer_Reload,7,file_name;entry_num;base_seg;i;file_found;file_number;2check_buffer
156,F:\WLIBS\cache\buffer.c,0x24,1,1147244,1040,Farload_Buffer_Library,20,file_name;entry_num;base_seg;allocation_type;entry_start;entry_end;entry_length;7full_file_path;pointer;deleted_count;delete_file_buffer;delete_picture_buffer;next_file_buffer;next_picture_buffer;deleted_block_size;moved_block_size;i;j;last_address;2block_header
156,F:\WLIBS\cache\buffer.c,0x24,1,1148284,319,Get_Next_Buffer_Address,9,file_buffer_number;picture_buffer_number;8next_file_buffer;8next_picture_buffer;block;i;j;next_address;2block_header
156,F:\WLIBS\cache\buffer.c,0x24,1,1148603,272,Get_Lowest_Priority,6,8file_buffer_number;8picture_buffer_number;i;j;lowest_priority;lowest_seg
156,F:\WLIBS\cache\buffer.c,0x24,1,1148875,134,Check_For_Valid_Segs,2,j;fucked_up
159,F:\WLIBS\graphics\graphics.c,0x24,1,1149622,147,Set_Window,4,x1;y1;x2;y2
159,F:\WLIBS\graphics\graphics.c,0x24,1,1149769,79,Save_Window,0,
159,F:\WLIBS\graphics\graphics.c,0x24,1,1149848,79,Restore_Window,0,
159,F:\WLIBS\graphics\graphics.c,0x24,1,1149927,75,Reset_Window,0,
159,F:\WLIBS\graphics\graphics.c,0x24,1,1150002,684,Fill,25,x1;y1;x2;y2;color;y;pos;line_add;center_columns;start_x;end_x;x;long_color;start_mask;end_mask;start_color;end_color;column_mask;value;long_current_video_page;start_width;center_width;end_width;line_start;column_height
159,F:\WLIBS\graphics\graphics.c,0x24,1,1150686,594,Interlaced_Fill,27,x1;y1;x2;y2;color1;color2;y;pos;line_add;center_columns;start_x;end_x;x;long_color;start_mask;end_mask;start_color;end_color;column_mask;value;long_current_video_page;start_width;center_width;end_width;line_start;column_height;combined_color
159,F:\WLIBS\graphics\graphics.c,0x24,1,1151280,617,Tri_Interlaced_Fill,28,x1;y1;x2;y2;color1;color2;color3;y;pos;line_add;center_columns;start_x;end_x;x;long_color;start_mask;end_mask;start_color;end_color;column_mask;value;long_current_video_page;start_width;center_width;end_width;line_start;column_height;combined_color
159,F:\WLIBS\graphics\graphics.c,0x24,1,1151897,379,Gray_Scale_Fill,28,x1;y1;x2;y2;color_array;color_count;inverse_flag;y;pos;line_add;center_columns;start_x;end_x;x;i;long_color;start_mask;end_mask;start_color;end_color;column_mask;value;long_current_video_page;start_width;center_width;end_width;line_start;column_height
159,F:\WLIBS\graphics\graphics.c,0x24,1,1152276,537,Interlaced_Gray_Scale_Fill,35,x1;y1;x2;y2;color_array1;color_array2;color_count;inverse_flag;y;pos;line_add;center_columns;start_x;end_x;x;i;long_color;start_mask;end_mask;start_color;end_color;column_mask;value;long_current_video_page;start_width;center_width;end_width;line_start;column_height;frame_offset;#frame_offset_table;source_start;target_start;width;height
159,F:\WLIBS\graphics\graphics.c,0x24,1,1152813,150,Dot,3,x;y;color
159,F:\WLIBS\graphics\graphics.c,0x24,1,1152963,283,Box,7,x;y;width;height;thickness;color;i
159,F:\WLIBS\graphics\graphics.c,0x24,1,1153246,63,Darken_Fill,4,x1;y1;x2;y2
159,F:\WLIBS\graphics\graphics.c,0x24,1,1153309,615,Tint_Fill,25,x1;y1;x2;y2;color;y;pos;line_add;center_columns;start_x;end_x;x;long_color;start_mask;end_mask;start_color;end_color;column_mask;value;long_current_video_page;start_width;center_width;end_width;line_start;column_height
159,F:\WLIBS\graphics\graphics.c,0x24,1,1153924,235,Gradient_Fill,9,x1;y1;x2;y2;fill_type;color_array;color_count;ripple_count;seed
168,F:\WLIBS\animate\animate.c,0x24,1,1155065,1151,Draw_No_Glass,10,x;y;!picture;i;x2;y2;clip;frame_list;#frame_offset;$frame_offset_table
168,F:\WLIBS\animate\animate.c,0x24,1,1156216,1180,Draw,10,x;y;!picture;i;x2;y2;clip;frame_list;#frame_offset;$frame_offset_table
168,F:\WLIBS\animate\animate.c,0x24,1,1157396,397,Draw_Animated_Sprite_Back_Diff,24,x_start;y_start;#frame_data;bitmap_size;pos;screen_pos;x;y;i;screen_start;buffer_pos;buffer_pos_word;packet_end;height;data_count;skip_count;store_type;line_skip;data;copy_size;&frame_data_word;square_x;square_y;square_x2
168,F:\WLIBS\animate\animate.c,0x24,1,1157793,299,Draw_No_Glassed_Animated_Sprite,22,x_start;y_start;#frame_data;bitmap_size;pos;screen_pos;x;y;i;screen_start;buffer_pos;buffer_pos_word;packet_end;height;data_count;skip_count;store_type;line_skip;data;&frame_data_word;data_byte;screen_byte
168,F:\WLIBS\animate\animate.c,0x24,1,1158092,216,Draw_No_Glassed_Bitmap_Sprite,14,x_start;y_start;#frame_data;bitmap_size;pos;screen_pos;line_add;x;y;i;height;width;data;screen_data
168,F:\WLIBS\animate\animate.c,0x24,1,1158308,348,Draw_Glassed_Animated_Sprite,22,x_start;y_start;#frame_data;bitmap_size;pos;screen_pos;x;y;i;screen_start;buffer_pos;buffer_pos_word;packet_end;height;data_count;skip_count;store_type;line_skip;data;&frame_data_word;data_byte;screen_byte
168,F:\WLIBS\animate\animate.c,0x24,1,1158656,192,Set_Animation_Palette,6,palette_num;start;count;palette_pos;$current_palette_SDWORD;palette_data
168,F:\WLIBS\animate\animate.c,0x24,1,1158848,268,Draw_Glassed_Bitmap_Sprite,14,x_start;y_start;#frame_data;bitmap_size;pos;screen_pos;line_add;x;y;i;height;width;data;screen_data
168,F:\WLIBS\animate\animate.c,0x24,1,1159116,235,Draw_Screen_Background_Off,10,$frame_offset;bank_num;buffer_pos;screen_pos;i;buffer_end;data;skip_count;data_count;$video_memory_SDWORD
168,F:\WLIBS\animate\animate.c,0x24,1,1159351,546,Draw_Animated_Sprite_On_Page,27,x_start;y_start;#frame_data;bank_pos;bank_num;bitmap_size;pos;screen_pos;x;y;i;screen_start;buffer_pos;buffer_pos_word;packet_end;height;data_count;skip_count;store_type;line_skip;data;&frame_data_word;$video_memory_SDWORD;square_x;square_y;square_x2;copy_size
168,F:\WLIBS\animate\animate.c,0x24,1,1159897,263,Draw_Screen_Background_On,10,$frame_offset;bank_num;buffer_pos;screen_pos;i;buffer_end;data;skip_count;data_count;$video_memory_SDWORD
168,F:\WLIBS\animate\animate.c,0x24,1,1160160,289,Draw_Glassed_Screen_Background_Off,11,#frame_offset;bank_num;buffer_pos;screen_pos;i;buffer_end;data;skip_count;data_count;screen_byte;data_byte
168,F:\WLIBS\animate\animate.c,0x24,1,1160449,307,Draw_Glassed_Screen_Background_On,13,#frame_offset;bank_num;buffer_pos;screen_pos;i;buffer_end;data;skip_count;data_count;data_byte_SDWORD;screen_data_SDWORD;screen_byte;data_byte
168,F:\WLIBS\animate\animate.c,0x24,1,1160756,40,Clip_On,0,
168,F:\WLIBS\animate\animate.c,0x24,1,1160796,40,Clip_Off,0,
168,F:\WLIBS\animate\animate.c,0x24,1,1160836,40,Dot_Stencil_On,0,
168,F:\WLIBS\animate\animate.c,0x24,1,1160876,40,Dot_Stencil_Off,0,
168,F:\WLIBS\animate\animate.c,0x24,1,1160916,82,Get_Full_Store_Flag,1,!picture
168,F:\WLIBS\animate\animate.c,0x24,1,1160998,45,Reset_Animation_Frame,1,picture
168,F:\WLIBS\animate\animate.c,0x24,1,1161043,74,Set_Animation_Frame,2,picture;frame_num
168,F:\WLIBS\animate\animate.c,0x24,1,1161117,68,Draw_Palette,1,!picture
168,F:\WLIBS\animate\animate.c,0x24,1,1161185,778,Remap_Draw,9,x;y;!picture;i;x2;y2;clip;frame_list;#frame_offset
168,F:\WLIBS\animate\animate.c,0x24,1,1161963,288,Remap_Draw_Animated_Sprite,20,x_start;y_start;#frame_data;bitmap_size;pos;screen_pos;x;y;i;screen_start;buffer_pos;buffer_pos_word;packet_end;height;data_count;skip_count;store_type;line_skip;data;&frame_data_word
168,F:\WLIBS\animate\animate.c,0x24,1,1162251,815,Remap_Clipped_Draw_Animated_Sprite,29,x1;y1;.frame_data;screen_pos;y;screen_start;buffer_pos;buffer_pos_word;packet_end;height;data_count;skip_count;store_type;width;x2;y2;skip_x;start_x;skip_y;start_y;actual_width;actual_height;skip_add;clipped_count;0frame_data_word;buffer_add;screen_line_add;screen_line_start;screen_line_end
168,F:\WLIBS\animate\animate.c,0x24,1,1163066,477,Draw_Gray_Scaled,13,x;y;!picture;start_color;color_count;inverse_flag;i;x2;y2;clip;frame_list;#frame_offset;$frame_offset_table
168,F:\WLIBS\animate\animate.c,0x24,1,1163543,392,Draw_Screen_Background_Off_Gray_Scale,16,$frame_offset;start_color;color_count;inverse_flag;bank_num;buffer_pos;screen_pos;i;buffer_end;buffer_pos_UBYTE;data;skip_count;data_count;$video_memory_SDWORD;#video_memory_UBYTE;#frame_offset_UBYTE
170,F:\WLIBS\keybdjoy\key.c,0x24,1,1164001,122,Read_Key,1,return_key
170,F:\WLIBS\keybdjoy\key.c,0x24,1,1164123,55,Check_Key,0,
170,F:\WLIBS\keybdjoy\key.c,0x24,1,1164178,65,Keyboard_Status,0,
170,F:\WLIBS\keybdjoy\key.c,0x24,1,1164243,77,Key_Waiting,2,start_buffer;end_buffer
170,F:\WLIBS\keybdjoy\key.c,0x24,1,1164320,115,Init_Keyboard,0,
170,F:\WLIBS\keybdjoy\key.c,0x24,1,1164435,69,Disable_Keyboard,0,
170,F:\WLIBS\keybdjoy\key.c,0x25,1,1164504,156,New09_Handler,2,"code;,get_the_key"
170,F:\WLIBS\keybdjoy\key.c,0x24,1,1164660,58,getch,0,
170,F:\WLIBS\keybdjoy\key.c,0x24,1,1164718,89,Scan_Key,1,key_num
171,F:\WLIBS\animate\file_ani.c,0x24,1,1164807,453,Open_File_Animation,20,file_name;entry_num;i;x2;y2;clip;frame_list;frame_offset;4frame_offset_table;file_index;space_remaining;current_extended_flag;num_blocks;current_seg;read_size;foffset;entry_start;entry_end;entry_length;5full_file_path
171,F:\WLIBS\animate\file_ani.c,0x24,1,1165260,778,Draw_File_Animation,11,i;x;y;x2;y2;clip;frame_list;frame_length;frame_offset;4frame_offset_table;file_offset
171,F:\WLIBS\animate\file_ani.c,0x24,1,1166038,599,Draw_Multi_File_Animation_Stencil,12,file_num;i;x;y;x2;y2;clip;frame_list;frame_length;frame_offset;4frame_offset_table;file_offset
171,F:\WLIBS\animate\file_ani.c,0x24,1,1166637,576,Draw_File_Animation_Stencil,12,i;x;y;x2;y2;clip;frame_list;frame_length;frame_offset;4frame_offset_table;file_offset;saved_refresh
